since release of Allies,,,"games with strong players (mu>1.8 for one, or mu>1.3 for both)",,,,,,,,,,,,,,,,,,,,,,,,,all players,,,,,,,,,,,,,,,,,,,,,,,,,card classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name,kingdom card,expansion,games,banned,Province ending,3-pile ending,resignation,turns,w/o resignation,Province ending,3-pile ending,resignation,VP winner,w/o resignation,VP loser,w/o resignation,decisions (per player),time (minutes),empty pile,in deck,in deck %,winner in deck,winner in deck %,loser in deck,loser in deck %,skill multiplier,first player win rate,games,banned,Province ending,3-pile ending,resignation,turns,Province ending,3-pile ending,resignation,w/o resignation,VP winner,w/o resignation,VP loser,w/o resignation,decisions (per player),time (minutes),empty pile,in deck,in deck %,winner in deck,winner in deck %,loser in deck,loser in deck %,skill multiplier,first player win rate,cost,Thunderdominion 2023,landscape,Event,Landmark,Project,Way,Ally,Trait,village,draw,terminal draw,draw-to-x,nonterminal draw,trashing,thinning,trashing multiple cards,trashing curses,trashing treasures,trashing victory cards,trashing actions,trash for benefit,additional gains,+buy,alt VP,VP tokens,attack,handsize attack,junking attack,trashing attack,colonies,shelters,potion,duration,night,villagers,coffers,on buy/gain/trash effect,cantrip,throne rooms,cost reduction,disappearing money,sifter,exiler,horses,loot
Marquis,Marquis,Allies,"5,089",0%,29%,23%,48%,13.6,14.8,15.3,14.2,12.2,24,33,15,21,116,12,1%,1.1,59%,1.1,60%,1.1,58%,0.95,59%,"195,783",0%,51%,14%,36%,16.3,17.7,17.7,17.8,13.8,31,38,20,26,111,12,0%,1.0,62%,1.0,63%,1.0,62%,0.89,56%,6,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masquerade,Masquerade,Intrigue,"4,041",10%,34%,21%,46%,13.2,14.5,15.1,13.7,11.6,25,35,17,23,125,12,3%,1.3,78%,1.3,77%,1.3,79%,0.99,57%,"166,876",6%,56%,11%,33%,16.2,17.5,17.5,17.7,13.5,32,38,21,26,115,12,1%,0.9,62%,0.9,62%,0.9,62%,0.92,55%,3,11,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mastermind,Mastermind,Menagerie,"4,514",0%,24%,23%,53%,13.4,14.8,15.4,14.1,12.3,22,33,14,20,115,12,17%,2.5,83%,2.6,84%,2.4,83%,0.96,59%,"168,086",0%,50%,12%,38%,16.5,18.0,18.1,17.6,14.0,31,39,20,26,113,12,4%,1.7,80%,1.8,80%,1.7,79%,0.91,56%,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Masterpiece,Masterpiece,Guilds,"4,532",0%,31%,24%,45%,14.1,15.5,16.0,14.7,12.4,26,34,17,23,113,11,0%,0.1,8%,0.1,8%,0.1,8%,0.92,57%,"120,799",0%,50%,16%,34%,16.6,18.1,18.1,18.0,13.9,32,39,22,27,112,12,0%,0.1,7%,0.1,7%,0.1,7%,0.92,56%,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Menagerie,Menagerie,Cornucopia,"4,621",0%,29%,24%,46%,13.4,14.4,15.1,13.5,12.3,25,33,16,22,117,12,23%,2.4,76%,2.5,77%,2.4,75%,0.99,60%,"182,343",0%,54%,13%,33%,16.3,17.6,17.6,17.4,13.8,32,38,21,26,111,12,10%,1.9,72%,1.9,72%,1.8,72%,0.96,56%,3,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Merchant,Merchant,Base,"4,611",0%,30%,24%,46%,14.0,15.2,15.9,14.4,12.5,25,33,17,22,116,11,20%,1.9,57%,2.0,59%,1.8,56%,0.92,58%,"1,124,935",0%,52%,20%,29%,17.4,18.6,18.2,19.5,14.5,29,34,20,24,105,10,23%,2.3,64%,2.4,64%,2.2,64%,0.77,56%,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Merchant Camp,Merchant Camp,Allies,"4,972",0%,28%,24%,48%,14.0,15.3,15.8,14.7,12.5,25,33,16,22,123,12,8%,1.2,52%,1.3,52%,1.2,51%,0.93,59%,"142,348",0%,48%,16%,36%,16.8,18.3,18.4,18.2,14.1,32,39,21,27,122,13,4%,1.1,55%,1.1,55%,1.1,55%,0.96,56%,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Merchant Guild,Merchant Guild,Guilds,"4,537",0%,27%,25%,48%,13.7,15.0,15.7,14.2,12.2,23,32,14,20,113,11,4%,1.4,60%,1.4,61%,1.3,59%,1.00,58%,"132,588",0%,50%,15%,34%,16.6,18.0,18.1,17.6,14.0,32,39,21,26,114,12,2%,1.0,55%,1.1,56%,1.0,54%,0.94,56%,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Merchant Ship,Merchant Ship,Seaside,"4,625",0%,33%,23%,44%,14.1,15.4,16.1,14.4,12.4,26,34,17,23,115,11,0%,0.2,13%,0.2,13%,0.2,13%,0.93,60%,"168,840",0%,55%,14%,31%,16.9,18.1,18.1,18.2,14.1,33,39,22,27,108,11,0%,0.5,30%,0.5,30%,0.5,29%,0.86,56%,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Messenger,Messenger,Adventures,"4,626",0%,28%,29%,43%,13.6,14.7,15.5,14.0,12.1,25,32,16,21,116,12,3%,0.9,51%,0.9,51%,0.8,50%,0.94,59%,"159,476",0%,50%,17%,33%,16.6,18.0,18.0,17.8,13.8,32,38,22,27,114,12,1%,0.6,42%,0.6,42%,0.6,41%,0.92,56%,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Militia,Militia,Base,"4,376",5%,26%,21%,53%,14.9,16.9,17.5,16.1,13.1,23,34,15,23,117,12,1%,0.8,66%,0.8,67%,0.8,65%,0.95,61%,"1,103,696",5%,47%,20%,33%,18.3,20.0,19.6,20.8,15.1,29,35,19,24,109,11,0%,0.9,77%,0.9,78%,0.9,77%,0.76,56%,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mill,Mill,Intrigue,"4,668",0%,29%,28%,43%,13.8,15.0,15.9,14.1,12.3,27,34,18,24,119,12,36%,2.3,78%,2.3,79%,2.2,78%,0.96,60%,"169,211",0%,51%,19%,30%,16.6,17.8,17.9,17.6,13.9,34,40,24,29,115,12,44%,2.7,85%,2.7,85%,2.6,85%,0.89,56%,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mine,Mine,Base,"4,612",0%,31%,24%,45%,14.1,15.3,15.8,14.6,12.6,26,34,17,23,116,12,0%,0.2,16%,0.2,16%,0.2,15%,1.00,58%,"1,122,705",0%,52%,19%,29%,17.5,18.7,18.4,19.8,14.6,30,35,20,24,104,10,0%,0.2,22%,0.2,22%,0.2,21%,0.76,56%,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mining Village,Mining Village,Intrigue,"4,469",2%,26%,27%,47%,13.6,14.8,15.6,14.0,12.3,23,32,15,20,119,12,22%,1.5,56%,1.6,56%,1.4,56%,0.98,58%,"169,499",0%,51%,16%,34%,16.7,18.0,18.1,17.7,14.0,32,38,21,26,115,12,16%,1.5,58%,1.5,58%,1.4,57%,0.95,56%,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Minion,Minion,Intrigue,"4,163",10%,27%,23%,49%,14.0,15.6,16.3,14.8,12.3,23,32,15,22,123,12,26%,2.3,62%,2.4,62%,2.2,61%,0.90,59%,"176,103",2%,50%,14%,36%,17.2,18.8,18.8,18.7,14.2,31,38,21,26,118,12,19%,2.2,69%,2.3,69%,2.1,68%,0.94,56%,5,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Mint,Mint,Prosperity,"4,655",0%,31%,21%,49%,13.6,15.1,15.6,14.3,12.1,25,35,16,23,110,11,0%,0.4,41%,0.4,42%,0.4,41%,1.00,59%,"160,793",0%,53%,13%,34%,16.7,18.2,18.2,18.2,13.8,34,41,22,28,109,12,0%,0.4,36%,0.4,37%,0.4,36%,0.92,56%,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miser,Miser,Adventures,"4,657",1%,32%,21%,47%,14.1,15.4,16.0,14.5,12.6,25,34,16,23,114,11,1%,0.5,21%,0.5,22%,0.4,20%,1.00,58%,"125,546",0%,53%,12%,35%,16.8,18.2,18.3,18.0,14.1,32,39,21,26,113,12,1%,0.9,46%,1.0,46%,0.9,45%,0.96,56%,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission,Mission,Adventures,"2,373",1%,24%,22%,54%,13.1,14.9,15.7,14.0,11.5,20,30,13,20,120,12,0%,0.0,0%,0.0,0%,0.0,0%,1.05,60%,"67,216",0%,48%,16%,37%,16.5,18.1,18.2,17.8,13.8,31,38,20,26,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.96,56%,4,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moat,Moat,Base,"4,751",0%,32%,23%,44%,14.0,15.3,15.8,14.4,12.3,26,34,17,23,117,12,8%,1.2,48%,1.2,48%,1.2,49%,0.89,58%,"1,125,317",0%,53%,19%,29%,17.5,18.7,18.3,19.6,14.6,30,35,20,24,105,10,5%,1.2,55%,1.2,55%,1.2,55%,0.73,56%,2,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Modify,Modify,Allies,"5,178",0%,33%,22%,46%,13.5,14.6,15.1,14.0,12.1,23,32,14,20,121,12,2%,1.2,74%,1.3,75%,1.2,73%,1.04,61%,"182,642",0%,54%,13%,33%,16.6,17.9,17.9,17.8,13.9,32,38,21,26,116,12,1%,1.0,63%,1.0,64%,1.0,63%,0.94,56%,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monastery,Monastery,Nocturne,"4,510",0%,31%,20%,48%,13.6,15.0,15.5,14.3,12.1,24,34,15,22,117,12,0%,0.6,52%,0.6,52%,0.6,52%,1.02,60%,"124,880",0%,50%,14%,36%,16.4,17.9,17.9,17.6,13.7,32,39,21,26,116,12,0%,0.7,55%,0.7,55%,0.7,56%,0.95,56%,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Moneylender,Moneylender,Base,"4,710",0%,33%,20%,46%,14.0,15.3,15.8,14.4,12.5,26,35,17,23,112,11,0%,0.5,47%,0.5,46%,0.5,48%,0.89,59%,"1,122,920",0%,53%,18%,29%,17.4,18.6,18.2,19.8,14.6,30,35,20,24,103,10,0%,0.5,49%,0.5,49%,0.5,49%,0.75,56%,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monkey,Monkey,Seaside,"4,049",5%,35%,20%,45%,14.0,15.2,15.7,14.4,12.6,27,35,18,24,115,13,11%,1.9,73%,2.0,74%,1.9,73%,0.92,57%,"151,458",0%,54%,13%,33%,16.6,17.9,17.9,18.0,13.9,33,39,22,27,111,12,4%,1.3,65%,1.4,65%,1.3,65%,0.87,56%,3,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monument,Monument,Prosperity,"4,697",0%,30%,24%,45%,14.6,16.0,16.6,15.3,12.9,30,39,20,27,120,12,5%,1.0,48%,1.1,49%,1.0,47%,0.94,60%,"161,183",0%,53%,16%,31%,17.8,19.2,19.2,19.1,14.7,40,47,28,34,115,12,7%,1.6,74%,1.7,74%,1.6,74%,0.93,56%,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountain Folk,Mountain Folk,Allies,"1,883",0%,30%,24%,46%,13.9,15.2,15.8,14.5,12.4,24,33,15,21,120,12,0%,0.0,0%,0.0,0%,0.0,0%,0.95,58%,"52,062",0%,49%,16%,35%,16.4,17.9,17.9,17.6,13.8,31,38,21,26,116,12,0%,0.0,0%,0.0,0%,0.0,0%,0.97,56%,-,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountain Pass,Mountain Pass,Empires,"2,424",5%,29%,23%,48%,14.1,15.7,16.4,14.9,12.4,26,36,17,24,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.94,61%,"61,346",2%,48%,16%,36%,17.1,18.8,18.9,18.5,14.2,34,42,23,29,119,13,0%,0.0,0%,0.0,0%,0.0,0%,0.91,57%,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mountain Village,Mountain Village,Renaissance,"4,559",0%,26%,25%,49%,13.4,14.7,15.5,13.8,12.1,23,31,14,20,121,12,23%,2.3,74%,2.4,75%,2.2,74%,0.93,60%,"182,243",0%,51%,15%,34%,16.3,17.6,17.7,17.2,13.7,31,38,21,26,117,13,19%,2.5,81%,2.5,82%,2.4,81%,0.91,57%,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mountebank,Mountebank,deprecated,512,29%,23%,30%,46%,17.4,19.9,21.2,19.0,14.4,23,33,14,22,117,11,1%,1.4,83%,1.4,84%,1.4,81%,0.83,60%,"21,543",4%,38%,25%,37%,19.6,21.8,21.9,21.6,16.0,30,37,18,24,116,13,1%,1.3,82%,1.4,83%,1.3,81%,0.83,56%,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Museum,Museum,Empires,"2,349",1%,31%,27%,42%,14.5,15.8,16.6,14.8,12.8,50,60,41,48,127,13,0%,0.0,0%,0.0,0%,0.0,0%,0.96,60%,"65,685",0%,50%,16%,33%,17.4,18.9,18.9,18.8,14.4,60,68,49,56,124,13,0%,0.0,0%,0.0,0%,0.0,0%,0.95,57%,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mystic,Mystic,Dark Ages,"4,550",0%,32%,23%,46%,14.0,15.3,15.8,14.6,12.4,25,34,17,23,116,12,3%,0.6,25%,0.6,25%,0.6,23%,0.95,61%,"167,623",0%,54%,14%,32%,16.8,18.1,18.1,18.2,14.0,33,39,22,27,111,12,2%,0.7,30%,0.7,30%,0.7,29%,0.88,56%,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Native Village,Native Village,Seaside,"4,574",0%,27%,27%,46%,13.9,15.0,15.6,14.4,12.5,24,32,15,21,126,13,18%,1.9,61%,2.0,61%,1.9,61%,1.01,60%,"133,389",0%,46%,18%,36%,16.6,18.1,18.2,17.8,14.0,31,38,20,26,122,13,16%,1.9,61%,2.0,61%,1.9,61%,0.96,56%,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Navigator,Navigator,deprecated,610,1%,31%,22%,46%,14.5,15.7,16.2,15.0,13.1,26,34,17,23,117,12,0%,0.1,8%,0.1,9%,0.1,7%,0.98,60%,"24,997",0%,54%,13%,32%,17.2,18.6,18.5,19.2,14.3,32,38,22,27,110,13,0%,0.2,15%,0.2,15%,0.2,15%,0.88,56%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Necromancer,Necromancer,Nocturne,"4,443",0%,32%,22%,46%,13.8,15.0,15.5,14.3,12.4,25,33,16,22,120,12,4%,1.0,54%,1.1,54%,1.0,54%,1.00,58%,"116,972",0%,50%,14%,36%,16.5,17.9,18.0,17.8,13.8,32,39,21,27,116,13,2%,0.7,39%,0.7,39%,0.7,39%,0.93,56%,4,20,0,0,0,0,0,0,0,0,0.5,0,0,0.5,1,1,0,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
Zombie Apprentice,Necromancer,Nocturne,"4,443",0%,32%,22%,46%,13.8,15.0,15.5,14.3,12.4,25,33,16,22,120,12,0%,0.0,2%,0.0,2%,0.0,2%,1.00,58%,"116,972",0%,50%,14%,36%,16.5,17.9,18.0,17.8,13.8,32,39,21,27,116,13,0%,0.0,2%,0.0,2%,0.0,1%,0.93,56%,3,20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombie Mason,Necromancer,Nocturne,"4,443",0%,32%,22%,46%,13.8,15.0,15.5,14.3,12.4,25,33,16,22,120,12,0%,0.0,1%,0.0,1%,0.0,1%,1.00,58%,"116,972",0%,50%,14%,36%,16.5,17.9,18.0,17.8,13.8,32,39,21,27,116,13,0%,0.0,1%,0.0,1%,0.0,1%,0.93,56%,3,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombie Spy,Necromancer,Nocturne,"4,443",0%,32%,22%,46%,13.8,15.0,15.5,14.3,12.4,25,33,16,22,120,12,0%,0.0,2%,0.0,2%,0.0,2%,1.00,58%,"116,972",0%,50%,14%,36%,16.5,17.9,18.0,17.8,13.8,32,39,21,27,116,13,0%,0.0,2%,0.0,2%,0.0,2%,0.93,56%,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Night Watchman,Night Watchman,Nocturne,"4,501",0%,31%,24%,45%,14.1,15.5,16.1,14.6,12.5,26,34,17,23,119,12,0%,0.3,24%,0.3,24%,0.3,25%,0.87,59%,"124,597",0%,50%,15%,35%,16.6,18.1,18.2,17.9,13.9,32,39,22,27,116,12,0%,0.5,33%,0.5,33%,0.5,33%,0.90,56%,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Noble Brigand,Noble Brigand,deprecated,"1,069",0%,36%,21%,43%,14.3,15.7,16.2,14.9,12.4,26,35,17,24,116,12,0%,0.2,13%,0.2,12%,0.2,13%,1.05,59%,"36,306",0%,51%,15%,33%,17.4,19.0,18.9,19.4,14.3,33,39,22,27,112,13,0%,0.5,32%,0.5,32%,0.5,33%,0.89,55%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nobles,Nobles,Intrigue,"4,668",0%,20%,30%,49%,13.9,15.2,16.4,14.5,12.5,25,34,17,23,123,12,43%,2.5,79%,2.7,80%,2.4,78%,0.96,60%,"169,579",0%,41%,22%,36%,17.0,18.5,18.8,18.0,14.3,34,42,24,30,126,13,59%,3.1,88%,3.2,89%,2.9,88%,0.92,56%,6,12,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nomad Camp,Nomad Camp,deprecated,"1,025",0%,32%,21%,46%,14.3,15.6,16.2,14.8,12.9,26,35,17,23,119,12,1%,0.5,36%,0.5,37%,0.5,36%,0.98,55%,"36,236",0%,51%,16%,34%,17.1,18.6,18.5,18.8,14.2,33,39,22,27,114,13,0%,0.7,48%,0.7,48%,0.7,47%,0.93,56%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nomads,Nomads,Hinterlands,"3,778",0%,29%,27%,44%,13.8,15.2,16.0,14.3,12.1,25,33,16,22,115,12,8%,1.0,48%,1.0,48%,1.0,47%,0.93,59%,"140,071",0%,52%,16%,32%,16.8,18.2,18.2,18.0,14.0,33,39,22,27,112,12,4%,0.9,49%,0.9,50%,0.9,49%,0.93,56%,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Oasis,Oasis,Hinterlands,"4,694",0%,32%,22%,45%,14.0,15.3,15.9,14.6,12.4,26,34,17,23,120,12,4%,1.0,47%,1.0,47%,1.0,47%,0.91,58%,"183,870",0%,54%,14%,32%,16.9,18.2,18.2,18.4,14.1,32,38,22,27,114,12,4%,1.1,49%,1.1,49%,1.1,49%,0.88,56%,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0
Obelisk,Obelisk,Empires,"2,359",2%,25%,30%,45%,13.9,15.1,16.0,14.4,12.4,28,36,19,25,116,12,0%,0.0,0%,0.0,0%,0.0,0%,0.92,58%,"66,291",0%,44%,21%,35%,16.7,18.1,18.3,17.7,14.0,35,42,24,30,117,12,0%,0.0,0%,0.0,0%,0.0,0%,0.92,57%,-,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odysseys,Odysseys,Allies,"4,741",8%,19%,31%,50%,13.1,14.5,15.2,14.0,11.6,24,32,15,21,137,15,5%,3.5,86%,3.6,87%,3.3,86%,0.94,59%,"132,513",1%,35%,24%,41%,16.0,17.8,18.0,17.4,13.4,31,39,21,27,136,15,4%,3.4,83%,3.5,83%,3.3,82%,0.97,56%,3,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
Old Map,Odysseys,Allies,"4,741",8%,19%,31%,50%,13.1,14.5,15.2,14.0,11.6,24,32,15,21,137,15,0%,1.2,75%,1.2,76%,1.1,73%,0.94,59%,"132,513",1%,35%,24%,41%,16.0,17.8,18.0,17.4,13.4,31,39,21,27,136,15,0%,1.0,68%,1.1,70%,1.0,67%,0.97,56%,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Voyage,Odysseys,Allies,"4,741",8%,19%,31%,50%,13.1,14.5,15.2,14.0,11.6,24,32,15,21,137,15,0%,0.9,55%,1.0,56%,0.9,55%,0.94,59%,"132,513",1%,35%,24%,41%,16.0,17.8,18.0,17.4,13.4,31,39,21,27,136,15,0%,0.8,49%,0.8,50%,0.7,49%,0.97,56%,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sunken Treasure,Odysseys,Allies,"4,741",8%,19%,31%,50%,13.1,14.5,15.2,14.0,11.6,24,32,15,21,137,15,0%,0.5,40%,0.5,41%,0.5,39%,0.94,59%,"132,513",1%,35%,24%,41%,16.0,17.8,18.0,17.4,13.4,31,39,21,27,136,15,0%,0.6,44%,0.6,45%,0.6,44%,0.97,56%,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Distant Shore,Odysseys,Allies,"4,741",8%,19%,31%,50%,13.1,14.5,15.2,14.0,11.6,24,32,15,21,137,15,0%,0.8,42%,0.9,43%,0.8,42%,0.94,59%,"132,513",1%,35%,24%,41%,16.0,17.8,18.0,17.4,13.4,31,39,21,27,136,15,0%,1.0,50%,1.0,50%,1.0,49%,0.97,56%,6,19,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Witch,Old Witch,Renaissance,"4,600",0%,24%,28%,48%,14.2,15.8,16.9,14.9,12.5,21,29,13,19,109,11,2%,1.3,68%,1.3,69%,1.2,67%,0.97,60%,"181,049",0%,47%,18%,35%,17.2,18.7,18.9,18.4,14.2,30,36,19,24,108,11,1%,1.0,60%,1.0,61%,0.9,60%,0.87,56%,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
